"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"202323_s_at","202323_s_at","64746","ACBD3","acyl-CoA binding domain containing 3",0.502415045045341,7.40644809836335,1.31936695213092,0.200349818225032,0.996729032005328,-4.54785105320009
"222714_s_at","222714_s_at","51110","LACTB2","lactamase beta 2",0.356736242665646,6.66831334000602,1.31840846279992,0.200665089080664,0.996729032005328,-4.54802918836773
"226173_at","226173_at","4943","TBC1D25","TBC1 domain family member 25",-0.280149392653903,7.52915575369543,-1.31799534829749,0.200801091831596,0.996729032005328,-4.54810593638907
"213226_at","213226_at","890","CCNA2","cyclin A2",0.40812520895488,5.23143967320533,1.31774756846371,0.200882698677621,0.996729032005328,-4.54815196022783
"219507_at","219507_at","51319","RSRC1","arginine and serine rich coiled-coil 1",0.589009153822442,7.60524530062589,1.3156650355842,0.201569607144137,0.996729032005328,-4.54853852906965
"238669_at","238669_at","5742","PTGS1","prostaglandin-endoperoxide synthase 1",0.418225161000683,8.59669087188337,1.31517994921279,0.201729871731581,0.996729032005328,-4.54862850845478
"206184_at","206184_at","1399","CRKL","CRK like proto-oncogene, adaptor protein",-0.576053850152871,5.94470810700139,-1.31447825818153,0.201961874470316,0.996729032005328,-4.54875862302286
"211823_s_at","211823_s_at","5829","PXN","paxillin",-0.558635082369843,7.01109785696526,-1.31251312174906,0.202612720219991,0.996729032005328,-4.54912274661514
"237215_s_at","237215_s_at","7037","TFRC","transferrin receptor",-0.425885858685239,5.66226851950993,-1.31233955726854,0.202670282455888,0.996729032005328,-4.54915488742885
"227741_at","227741_at","201562","HACD2","3-hydroxyacyl-CoA dehydratase 2",0.347794274250571,7.15026698000087,1.31196684518813,0.202793934496608,0.996729032005328,-4.54922389599192
"204095_s_at","204095_s_at","8178","ELL","elongation factor for RNA polymerase II",-0.322377925246021,6.19320719080755,-1.31168007312158,0.202889114768003,0.996729032005328,-4.54927698273121
"234594_at","234594_at","319085","ITPK1-AS1","ITPK1 antisense RNA 1",0.604439449654192,6.54923673697585,1.31086266168504,0.203160606062451,0.996729032005328,-4.5494282536238
"216689_x_at","216689_x_at","392","ARHGAP1","Rho GTPase activating protein 1",-0.515822643219779,7.41219701772019,-1.31023467186926,0.203369375541829,0.996729032005328,-4.5495444228249
"227295_at","227295_at","121457","IKBIP","IKBKB interacting protein",0.316313096434407,6.78744214099194,1.31022143115453,0.203373779091252,0.996729032005328,-4.54954687172792
"1553150_at","1553150_at","221656","KDM1B","lysine demethylase 1B",-0.40503119851639,5.22412762491446,-1.30968000017123,0.203553909763683,0.996729032005328,-4.54964699511892
"200646_s_at","200646_s_at","4924","NUCB1","nucleobindin 1",-0.464257976193898,8.24008065992935,-1.30966909240626,0.203557539982278,0.996729032005328,-4.54964901190934
"1553719_s_at","1553719_s_at","147694","ZNF548","zinc finger protein 548",-0.371040213428645,6.45724290341747,-1.3087662190514,0.203858200217875,0.996729032005328,-4.54981590570413
"212911_at","212911_at","23341","DNAJC16","DnaJ heat shock protein family (Hsp40) member C16",0.286351049315415,6.56894659443349,1.30845911461463,0.203960545774224,0.996729032005328,-4.54987265382992
"226664_at","226664_at","128637","TBC1D20","TBC1 domain family member 20",-0.395138095723335,6.0462251782196,-1.3083323829945,0.204002791961593,0.996729032005328,-4.54989606900195
"1559252_a_at","1559252_a_at","101929125","LINC01730","long intergenic non-protein coding RNA 1730",0.543427674035621,4.695786462574,1.30821687375091,0.20404130307429,0.996729032005328,-4.54991740925027
"202086_at","202086_at","4599","MX1","MX dynamin like GTPase 1",-0.379706083552872,9.98792590417447,-1.30801706627647,0.204107932794857,0.996729032005328,-4.54995432025564
"223465_at","223465_at","10087","CERT1","ceramide transporter 1",0.297266589992561,7.21709204873262,1.30766900827283,0.20422403993155,0.996729032005328,-4.55001860807712
"227474_at","227474_at","654433","PAX8-AS1","PAX8 antisense RNA 1",0.788040583840395,7.99577163257077,1.30602121644977,0.204774416108451,0.996729032005328,-4.55032279106165
"1557362_at","1557362_at","55023","PHIP","pleckstrin homology domain interacting protein",-0.340875793915052,4.88825788836821,-1.30566720679108,0.204892808445556,0.996729032005328,-4.55038810444325
"1568620_at","1568620_at","51380","CSAD","cysteine sulfinic acid decarboxylase",0.668690149163279,5.54072279704261,1.30503334005079,0.20510492684823,0.996729032005328,-4.55050501769406
"215798_at","215798_at","10840","ALDH1L1","aldehyde dehydrogenase 1 family member L1",-0.296341087179606,5.65375209454355,-1.30482924128684,0.205173263126201,0.996729032005328,-4.55054265367239
"242918_at","242918_at","4678","NASP","nuclear autoantigenic sperm protein",0.677361258785441,4.96203127008029,1.30473784832496,0.205203869014418,0.996729032005328,-4.55055950519995
"230085_at","230085_at","5165","PDK3","pyruvate dehydrogenase kinase 3",0.364108802317102,8.03027360668051,1.30466604455045,0.205227917315571,0.996729032005328,-4.55057274415596
"217507_at","217507_at","6556","SLC11A1","solute carrier family 11 member 1",-0.40744123525469,6.8013874269988,-1.3043718974765,0.205326454992185,0.996729032005328,-4.55062697245863
"37028_at","37028_at","23645","PPP1R15A","protein phosphatase 1 regulatory subunit 15A",-0.337733388710353,8.36758897423102,-1.30367352654248,0.205560552550178,0.996729032005328,-4.55075568639472
"1552480_s_at","1552480_s_at","5788","PTPRC","protein tyrosine phosphatase receptor type C",0.780151578733766,6.17161358379248,1.30325328260367,0.205701520273852,0.996729032005328,-4.5508331153172
"201702_s_at","201702_s_at","5514","PPP1R10","protein phosphatase 1 regulatory subunit 10",0.497122946320385,7.89969442993212,1.30274059558356,0.205873598898653,0.996729032005328,-4.55092755166748
"229115_at","229115_at","1778","DYNC1H1","dynein cytoplasmic 1 heavy chain 1",0.465753757783103,8.83987058599974,1.30270966190451,0.20588398507111,0.996729032005328,-4.55093324873641
"201815_s_at","201815_s_at","9779","TBC1D5","TBC1 domain family member 5",-0.462354205852028,7.28817683593307,-1.3022646037712,0.206033461065173,0.996729032005328,-4.5510152042125
"213584_s_at","213584_s_at","58487","CREBZF","CREB/ATF bZIP transcription factor",-0.404101794739039,6.48498674517993,-1.30197182153016,0.206131839990916,0.996729032005328,-4.55106910746848
"213624_at","213624_at","10924","SMPDL3A","sphingomyelin phosphodiesterase acid like 3A",-0.441320398254335,7.18921463347666,-1.30146838956956,0.206301085341119,0.996729032005328,-4.55116177185143
"203163_at","203163_at","10300","KATNB1","katanin regulatory subunit B1",-0.33632647871293,6.40282303257363,-1.3013600898729,0.206337507956021,0.996729032005328,-4.55118170260896
"238350_at","238350_at","254048","UBN2","ubinuclein 2",0.518440619698426,5.70451895005858,1.30081080764694,0.206522315588306,0.996729032005328,-4.55128276997049
"201996_s_at","201996_s_at","23013","SPEN","spen family transcriptional repressor",0.469696929911965,8.24036859623475,1.30076595920233,0.20653741064547,0.996729032005328,-4.55129102064383
"242648_at","242648_at","57563","KLHL8","kelch like family member 8",0.353864509548217,7.66576035068224,1.30055272714506,0.206609191839537,0.996729032005328,-4.55133024561389
"218589_at","218589_at","10161","LPAR6","lysophosphatidic acid receptor 6",0.341178622429398,9.68782237857548,1.29938631852922,0.207002187108337,0.996729032005328,-4.55154472734539
"1557166_at","1557166_at","27250","PDCD4","programmed cell death 4",-0.539486655253801,5.42185052622804,-1.2991941087438,0.207067003454852,0.996729032005328,-4.55158005762034
"201948_at","201948_at","29889","GNL2","G protein nucleolar 2",0.341043906247005,8.48690161051635,1.29844065109355,0.207321233612248,0.996729032005328,-4.55171851410224
"242946_at","242946_at","963","CD53","CD53 molecule",0.411588345547363,9.27392704874384,1.298213882925,0.207397796595711,0.996729032005328,-4.55176017370407
"223169_s_at","223169_s_at","58480","RHOU","ras homolog family member U",-0.437515931184209,5.98182203592303,-1.29816689729302,0.207413662937669,0.996729032005328,-4.55176880476475
"222771_s_at","222771_s_at","50804","MYEF2","myelin expression factor 2",0.456600741114696,5.93554909031634,1.2979423691308,0.207489495707956,0.996729032005328,-4.55181004643687
"1553048_a_at","1553048_a_at","8396","PIP4K2B","phosphatidylinositol-5-phosphate 4-kinase type 2 beta",-0.360971640143418,5.14341133320841,-1.29756169341373,0.207618115263495,0.996729032005328,-4.55187995744792
"200665_s_at","200665_s_at","6678","SPARC","secreted protein acidic and cysteine rich",0.550105474040556,10.0107229522781,1.29747675103087,0.207646823317203,0.996729032005328,-4.55189555502359
"1555990_at","1555990_at","150297","C22orf42","chromosome 22 open reading frame 42",-0.298212675518782,4.19428693306881,-1.29732524463214,0.207698035703826,0.996729032005328,-4.55192337356176
"207562_at","207562_at","1609","DGKQ","diacylglycerol kinase theta",-0.361477054134737,5.16937193777833,-1.29677998586382,0.207882425726781,0.996729032005328,-4.55202347020755
"202746_at","202746_at","9452","ITM2A","integral membrane protein 2A",0.494410725288848,9.53287411492801,1.29560758432261,0.20827932574541,0.996729032005328,-4.55223858978325
"211087_x_at","211087_x_at","1432","MAPK14","mitogen-activated protein kinase 14",-0.651838933587491,6.49959659267803,-1.29413742774102,0.208777855220612,0.996729032005328,-4.55250813927545
"233573_s_at","233573_s_at","11180","WDR6","WD repeat domain 6",-0.527744723297247,5.86960159044494,-1.29293713430288,0.209185558449321,0.996729032005328,-4.55272804154465
"209062_x_at","209062_x_at","8202","NCOA3","nuclear receptor coactivator 3",-0.30395330633301,8.07379084469292,-1.29267435280384,0.209274899463054,0.996729032005328,-4.552776164754
"219168_s_at","219168_s_at","55615","PRR5","proline rich 5",-0.277865252829569,6.98938463698948,-1.29254062666569,0.2093203752892,0.996729032005328,-4.5528006512484
"221207_s_at","221207_s_at","26960","NBEA","neurobeachin",0.375566662102059,5.42534874039398,1.29177819531559,0.209579798931305,0.996729032005328,-4.55294022352453
"226472_at","226472_at","85313","PPIL4","peptidylprolyl isomerase like 4",0.268706665842386,6.53336398067178,1.29104428187166,0.209829753882542,0.996729032005328,-4.55307451742484
"1558214_s_at","1558214_s_at","1495","CTNNA1","catenin alpha 1",-0.753345256825551,5.51693568617046,-1.29094580143265,0.209863311707023,0.996729032005328,-4.55309253338186
"235412_at","235412_at","8874","ARHGEF7","Rho guanine nucleotide exchange factor 7",-0.482708153259481,6.5112073027503,-1.29076661098626,0.209924382612484,0.996729032005328,-4.55312531176134
"204542_at","204542_at","10610","ST6GALNAC2","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",-0.344553242735738,5.87114422535746,-1.29005274908799,0.210167814288619,0.996729032005328,-4.55325586121947
"217040_x_at","217040_x_at","6665","SOX15","SRY-box transcription factor 15",0.349852949301881,6.31428067471513,1.28958620034248,0.210327028371975,0.996729032005328,-4.55334115357132
"218222_x_at","218222_x_at","405","ARNT","aryl hydrocarbon receptor nuclear translocator",-0.425386236492466,6.96228697753166,-1.28933400688828,0.210413130523373,0.996729032005328,-4.55338724888989
"209031_at","209031_at","23705","CADM1","cell adhesion molecule 1",-0.499392893058035,5.73125527600515,-1.28904978195452,0.210510201281901,0.996729032005328,-4.55343919080371
"232621_at","232621_at","84196","USP48","ubiquitin specific peptidase 48",0.468981530302647,5.99671090921023,1.28826246270448,0.210779273468729,0.996729032005328,-4.55358302834761
"205396_at","205396_at","4088","SMAD3","SMAD family member 3",-0.370305835664357,5.84949681044153,-1.28813988616716,0.21082118879749,0.996729032005328,-4.5536054163096
"227129_x_at","227129_x_at","402483","LINC01000","long intergenic non-protein coding RNA 1000",-0.471709812390824,10.0603464443625,-1.28811238563155,0.210830593553035,0.996729032005328,-4.55361043892038
"1555611_s_at","1555611_s_at","4152","MBD1","methyl-CpG binding domain protein 1",-0.476862701923039,6.58990685935042,-1.28795573355327,0.210884172308285,0.996729032005328,-4.55363904783717
"220814_at","220814_at","55676","SLC30A6","solute carrier family 30 member 6",-0.501685226645857,4.64819598497905,-1.28749594833492,0.21104149057311,0.996729032005328,-4.55372300211839
"202888_s_at","202888_s_at","290","ANPEP","alanyl aminopeptidase, membrane",0.759822828047803,8.29433732429207,1.2869842691041,0.211216671216437,0.996729032005328,-4.55381640571025
"215253_s_at","215253_s_at","1827","RCAN1","regulator of calcineurin 1",-0.46495736228871,5.36781036859821,-1.28653747618337,0.211369728914399,0.996729032005328,-4.55389794211846
"210042_s_at","210042_s_at","1522","CTSZ","cathepsin Z",-0.431925677024694,8.90480325842403,-1.28618717873787,0.211489790062948,0.996729032005328,-4.55396185405844
"1569503_at","1569503_at","54497","HEATR5B","HEAT repeat containing 5B",0.424685659839329,5.1530847576977,1.28583413640725,0.21161084525139,0.996729032005328,-4.55402625367748
"227776_at","227776_at","55331","ACER3","alkaline ceramidase 3",-0.367229926732527,8.41200178856233,-1.28576572512146,0.211634309079527,0.996729032005328,-4.5540387312819
"1558556_at","1558556_at","8536","CAMK1","calcium/calmodulin dependent protein kinase I",0.392781971950881,6.12461349645592,1.28574658077535,0.21164087560202,0.996729032005328,-4.55404222295015
"1558011_at","1558011_at","441081","LOC441081","POM121 membrane glycoprotein (rat) pseudogene",0.578804683004076,6.59965979959557,1.28515581269787,0.211843586723739,0.996729032005328,-4.55414995195309
"227849_at","227849_at","6100","RP9","RP9 pre-mRNA splicing factor",0.390541667370328,4.99893351575762,1.28437837506337,0.212110578327903,0.996729032005328,-4.55429166464825
"227548_at","227548_at","94101","ORMDL1","ORMDL sphingolipid biosynthesis regulator 1",0.381407405481523,8.09233417635797,1.28385047220224,0.212292021367346,0.996729032005328,-4.55438785523556
"206398_s_at","206398_s_at","930","CD19","CD19 molecule",-0.409743050754502,8.50848245549776,-1.28215074795093,0.212877039056931,0.996729032005328,-4.55469736598101
"225774_at","225774_at","89970","RSPRY1","ring finger and SPRY domain containing 1",0.333884320595121,6.20039850524235,1.28155976151547,0.213080738031287,0.996729032005328,-4.55480490971916
"232485_at","232485_at","92017","SNX29","sorting nexin 29",0.43672956791537,6.23764998680152,1.28145493624212,0.21311688449491,0.996729032005328,-4.55482398124986
"241755_at","241755_at","7385","UQCRC2","ubiquinol-cytochrome c reductase core protein 2",0.511104255543768,4.80684667753743,1.28141907957146,0.21312924988657,0.996729032005328,-4.55483050461515
"203549_s_at","203549_s_at","4023","LPL","lipoprotein lipase",-0.343363717931815,4.99254315934353,-1.28131918494253,0.213163702075398,0.996729032005328,-4.55484867761765
"212650_at","212650_at","23301","EHBP1","EH domain binding protein 1",0.491518812071885,6.31739366684156,1.28123061885117,0.213194250808107,0.996729032005328,-4.55486478882778
"35436_at","35436_at","2801","GOLGA2","golgin A2",0.464154113248467,7.81372976688691,1.2798494973425,0.213671071994838,0.996729032005328,-4.55511592331327
"226018_at","226018_at","222166","MTURN","maturin, neural progenitor differentiation regulator homolog",0.491932349833153,8.01818357547837,1.27951165351678,0.2137878348673,0.996729032005328,-4.55517732389072
