"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"217422_s_at","217422_s_at","933","CD22","CD22 molecule",-0.557797220430762,7.31389579054496,-1.90249369954077,0.070016273918061,0.290916752305876,-4.47014046734725
"211090_s_at","211090_s_at","8899","PRPF4B","pre-mRNA processing factor 4B",0.732157491423919,8.91296936288204,1.90095247053966,0.0702273362322906,0.291247093231552,-4.47263782493614
"201653_at","201653_at","10175","CNIH1","cornichon family AMPA receptor auxiliary protein 1",0.69877871130605,9.83377285303992,1.90061257309601,0.0702739581378916,0.291247093231552,-4.47318839092334
"239072_at","239072_at","133418","EMB","embigin",0.448791336238955,4.18660434577301,1.90020115912263,0.0703304258441267,0.291247093231552,-4.47385470615102
"204697_s_at","204697_s_at","1113","CHGA","chromogranin A",-0.605202526303091,4.75076824689293,-1.899896335037,0.0703722894186946,0.291247093231552,-4.47434832532333
"1568943_at","1568943_at","3635","INPP5D","inositol polyphosphate-5-phosphatase D",-0.788022094760866,7.42542790749244,-1.89980589621259,0.0703847141976251,0.291247093231552,-4.47449476732419
"208454_s_at","208454_s_at","10404","CPQ","carboxypeptidase Q",0.544191561028327,8.03099578738635,1.89733688493114,0.0707246578881345,0.292413679865626,-4.47849077658987
"238461_at","238461_at","317649","EIF4E3","eukaryotic translation initiation factor 4E family member 3",1.14538021795182,6.89120301369501,1.89492570911656,0.0710580249574351,0.29355118507006,-4.48238962490928
"203357_s_at","203357_s_at","23473","CAPN7","calpain 7",0.679110790056936,7.3632919220382,1.89369795523287,0.0712283009558332,0.294013625567076,-4.48437353954546
"1569496_s_at","1569496_s_at","100130872","LOC100130872","uncharacterized LOC100130872",-0.505478068146581,7.39314423921508,-1.89327711016053,0.0712867496648328,0.294014090270669,-4.48505336862891
"237107_at","237107_at","8575","PRKRA","protein activator of interferon induced protein kinase EIF2AK2",0.647394547859814,5.02248930684137,1.89067648590489,0.0716488668644749,0.294961093068726,-4.48925201123363
"235009_at","235009_at","259282","BOD1L1","biorientation of chromosomes in cell division 1 like 1",0.994049219811405,8.05602639055464,1.88995259870656,0.0717499484927665,0.294961093068726,-4.49041997930177
"207556_s_at","207556_s_at","8525","DGKZ","diacylglycerol kinase zeta",-0.469081427052862,10.6219660248999,-1.88970831411195,0.0717840878595994,0.294961093068726,-4.49081405266852
"201629_s_at","201629_s_at","52","ACP1","acid phosphatase 1",0.661348274322512,8.24601502880369,1.88954127437824,0.0718074402463194,0.294961093068726,-4.49108349584538
"225621_at","225621_at","85365","ALG2","ALG2 alpha-1,3/1,6-mannosyltransferase",0.356166425744519,8.59082289754809,1.88953025935093,0.0718089803958982,0.294961093068726,-4.49110126302248
"1554132_a_at","1554132_a_at","54462","CCSER2","coiled-coil serine rich protein 2",0.590831638072954,7.29903818943302,1.88895882537077,0.071888919403953,0.295048985175833,-4.49202288180373
"228216_at","228216_at","84614","ZBTB37","zinc finger and BTB domain containing 37",-0.494046794715595,7.40762255389373,-1.88788260459589,0.0720396853218254,0.29505208293999,-4.49375809127074
"225647_s_at","225647_s_at","1075","CTSC","cathepsin C",0.81975929766929,8.81937995875034,1.88771618314909,0.0720630236791282,0.29505208293999,-4.49402635265936
"225016_at","225016_at","147495","APCDD1","APC down-regulated 1",-0.447505441808412,5.07183144266199,-1.88769995068493,0.0720653004164935,0.29505208293999,-4.49405251751718
"221220_s_at","221220_s_at","55681","SCYL2","SCY1 like pseudokinase 2",0.817398673427363,7.01485881496635,1.88632169534599,0.0722588416224328,0.295604352091771,-4.49627352200673
"223328_at","223328_at","83787","ARMC10","armadillo repeat containing 10",0.565381725996174,8.4222185353563,1.88485712972618,0.0724650007030698,0.296207302143935,-4.49863234646522
"231950_at","231950_at","26149","ZNF658","zinc finger protein 658",-0.359142178593593,4.66887859363401,-1.88332759633047,0.0726808535177257,0.296760085400261,-4.50109441458635
"218226_s_at","218226_s_at","4710","NDUFB4","NADH:ubiquinone oxidoreductase subunit B4",0.407301451962104,10.7887523444375,1.88306479710205,0.072717997116929,0.296760085400261,-4.50151729538248
"219991_at","219991_at","56606","SLC2A9","solute carrier family 2 member 9",0.567357582319538,6.33518665662129,1.88136119530794,0.0729591837832929,0.297503467854204,-4.50425760912312
"1569401_at","1569401_at","160364","CLEC12A","C-type lectin domain family 12 member A",0.585652289786671,6.46643613509773,1.87969744580464,0.073195402525172,0.297974983128843,-4.50693211131464
"201044_x_at","201044_x_at","1843","DUSP1","dual specificity phosphatase 1",1.03964562343925,7.84974379316896,1.87947749375264,0.0732266811971538,0.297974983128843,-4.50728556116949
"205055_at","205055_at","3682","ITGAE","integrin subunit alpha E",0.367866334574822,9.75646538178681,1.87929822295416,0.0732521833525072,0.297974983128843,-4.50757361683731
"218295_s_at","218295_s_at","10762","NUP50","nucleoporin 50",0.564808302705707,7.37781725256414,1.87803023900174,0.0734327818495336,0.298349024557613,-4.50961047712635
"236648_at","236648_at","8833","GMPS","guanine monophosphate synthase",-0.417266184453794,4.8874178074029,-1.87782165448004,0.0734625276738091,0.298349024557613,-4.50994544849418
"215357_s_at","215357_s_at","84271","POLDIP3","DNA polymerase delta interacting protein 3",0.657964223876848,6.87280869004487,1.876973475751,0.0735835931459367,0.298578949080306,-4.51130728729754
"222527_s_at","222527_s_at","55696","RBM22","RNA binding motif protein 22",0.540892950811035,8.544032960894,1.87659531922379,0.0736376257354802,0.298578949080306,-4.5119143151169
"235472_at","235472_at","84750","FUT10","fucosyltransferase 10",0.411506892164339,4.87834609280552,1.87181095677899,0.0743242319755978,0.301120682602101,-4.51958675991764
"217933_s_at","217933_s_at","51056","LAP3","leucine aminopeptidase 3",0.587680546426379,10.0004973309255,1.87020607043534,0.0745557976771305,0.301816241198986,-4.52215729742815
"202390_s_at","202390_s_at","3064","HTT","huntingtin",-0.419659591617524,8.18782626722455,-1.86708708878421,0.0750076291603613,0.30318092153099,-4.52714843497322
"64408_s_at","64408_s_at","91860","CALML4","calmodulin like 4",0.407538826345345,6.87992036415798,1.86598929003003,0.0751672288597059,0.30318092153099,-4.52890376196764
"204663_at","204663_at","10873","ME3","malic enzyme 3",-0.376926662577628,5.71259995386646,-1.86561143482173,0.0752222304726907,0.30318092153099,-4.52950776284132
"236356_at","236356_at","4719","NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1",0.632579168166706,5.36858827393932,1.86553485780243,0.0752333815018179,0.30318092153099,-4.52963016037642
"207652_s_at","207652_s_at","1240","CMKLR1","chemerin chemokine-like receptor 1",0.475033323051686,5.6572342093727,1.86545899934091,0.0752444293161154,0.30318092153099,-4.52975140584495
"230388_s_at","230388_s_at","644246","KANSL1-AS1","KANSL1 antisense RNA 1",0.612174253591444,7.91577566308465,1.8653944179747,0.0752538358800135,0.30318092153099,-4.5298546242125
"218856_at","218856_at","27242","TNFRSF21","TNF receptor superfamily member 21",0.55456170008508,7.05975124696734,1.86357190936789,0.0755197152570871,0.304009077392747,-4.53276642512108
"201235_s_at","201235_s_at","7832","BTG2","BTG anti-proliferation factor 2",0.509440269107051,7.03633211223495,1.86274947566301,0.0756399649974045,0.304250138537046,-4.53407974888037
"226557_at","226557_at","91875","TTC5","tetratricopeptide repeat domain 5",-0.369000738330192,7.63926332473148,-1.86118766181031,0.075868780267968,0.304866908303191,-4.53657262411017
"212443_at","212443_at","23218","NBEAL2","neurobeachin like 2",-0.512617157024179,9.49498575268712,-1.86087758726238,0.0759142797461319,0.304866908303191,-4.53706736809579
"1557706_at","1557706_at","22882","ZHX2","zinc fingers and homeoboxes 2",-0.800197111987235,5.59220113788574,-1.85981319129855,0.0760706471107195,0.305025511377361,-4.5387652299281
"230616_at","230616_at","22973","LAMB2P1","laminin subunit beta 2 pseudogene 1",-0.379373011425407,6.07003045268239,-1.85978484619609,0.076074815039949,0.305025511377361,-4.53881043482309
"211521_s_at","211521_s_at","27128","CYTH4","cytohesin 4",0.467812631471009,7.7870628429428,1.85790002989512,0.0763524093904677,0.30575470687954,-4.54181523639906
"228561_at","228561_at","55664","CDC37L1","cell division cycle 37 like 1",-0.443009957368566,4.66821885159786,-1.85772649945984,0.0763780111034408,0.30575470687954,-4.5420917709748
"226808_at","226808_at","643641","ZNF862","zinc finger protein 862",-0.433989390934507,8.18059536673592,-1.85674582274385,0.0765228351792649,0.30609134071706,-4.54365420815832
"204059_s_at","204059_s_at","4199","ME1","malic enzyme 1",0.56052372058857,5.02880868100129,1.85399266219847,0.0769306937322511,0.307478744179655,-4.54803743372675
"1559025_at","1559025_at","10801","SEPTIN9","septin 9",-0.651776960643882,7.55247055444434,-1.85350086330714,0.0770037485583549,0.307526856366172,-4.54881991903804
"226125_at","226125_at","100288152","SLC9A3-AS1","SLC9A3 antisense RNA 1",-0.48480304068046,6.89675075812011,-1.85290432920215,0.0770924423973824,0.307637299828034,-4.5497688443956
"212200_at","212200_at","23141","ANKLE2","ankyrin repeat and LEM domain containing 2",-0.40656472459632,7.08430840968995,-1.85218013808627,0.0772002359521695,0.307677044874139,-4.55092054186747
"230152_at","230152_at","55779","CFAP44","cilia and flagella associated protein 44",-0.402740343876699,6.02334782798191,-1.85186931514743,0.0772465411595749,0.307677044874139,-4.55141475105805
"230612_at","230612_at","54581","SCAND2P","SCAN domain containing 2 pseudogene",-0.437741333080912,5.70685085432406,-1.85160763887229,0.0772855434148135,0.307677044874139,-4.55183077057546
"227412_at","227412_at","90673","PPP1R3E","protein phosphatase 1 regulatory subunit 3E",-0.455292772070063,7.65669215554479,-1.85099865354403,0.0773763776175234,0.307795535274126,-4.55279878662178
"1564211_at","1564211_at","388011","LINC01550","long intergenic non-protein coding RNA 1550",-0.599421911626515,5.65780447869283,-1.85045074906409,0.077458180539443,0.307877941576335,-4.55366951500084
"208872_s_at","208872_s_at","7905","REEP5","receptor accessory protein 5",0.493323368224512,9.79645690269679,1.84940163635416,0.077615024459339,0.308041237911623,-4.55533624323741
"210231_x_at","210231_x_at","6418","SET","SET nuclear proto-oncogene",-0.401400841052542,10.8205178708414,-1.84935834566772,0.0776215024102701,0.308041237911623,-4.55540500461732
"236235_at","236235_at","83737","ITCH","itchy E3 ubiquitin protein ligase",0.618437133072405,6.42631820290628,1.84887218001339,0.0776942837726292,0.308087482465815,-4.55617713300244
"1559307_s_at","1559307_s_at","5933","RBL1","RB transcriptional corepressor like 1",0.410311922633644,4.63718316674949,1.84812594308522,0.0778061145015535,0.308133029769853,-4.55736202155321
"203676_at","203676_at","2799","GNS","glucosamine (N-acetyl)-6-sulfatase",1.08331555508817,7.98885419922642,1.84797971197943,0.0778280450192507,0.308133029769853,-4.55759416949491
"202170_s_at","202170_s_at","60496","AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase",0.388197665196909,8.22166336872997,1.84688041648048,0.0779930802632688,0.30830666397406,-4.55933892198901
"214329_x_at","214329_x_at","8743","TNFSF10","TNF superfamily member 10",0.476250490984871,8.3931725173083,1.84687266305435,0.0779942453505806,0.30830666397406,-4.55935122521626
"208309_s_at","208309_s_at","10892","MALT1","MALT1 paracaspase",0.583273836414177,8.69056265118657,1.8452620567058,0.0782365951907424,0.309022288214217,-4.56190614519993
"206366_x_at","206366_x_at","6375","XCL1","X-C motif chemokine ligand 1",0.566433813494166,8.11995320363149,1.84453455898161,0.0783462770124386,0.309213184136798,-4.56305965352658
"239726_at","239726_at","288","ANK3","ankyrin 3",-0.73387069749362,6.26559897477821,-1.84410374704581,0.0784112917121562,0.309227629287377,-4.56374258677049
"223620_at","223620_at","2857","GPR34","G protein-coupled receptor 34",0.907916514858545,5.70438965713013,1.84239256237561,0.0786699931148081,0.309956135995543,-4.56645405788942
"208702_x_at","208702_x_at","334","APLP2","amyloid beta precursor like protein 2",0.795828985851477,10.3121290536895,1.84171183747285,0.0787731128484792,0.309956135995543,-4.56753219958654
"205018_s_at","205018_s_at","10150","MBNL2","muscleblind like splicing regulator 2",0.611961957318955,5.56086504848556,1.84166298426173,0.0787805178988671,0.309956135995543,-4.56760956290342
"226627_at","226627_at","23176","SEPTIN8","septin 8",0.342557982032638,5.79031242484561,1.8392688224468,0.0791441606657156,0.310986519939358,-4.57139910629911
"201179_s_at","201179_s_at","2773","GNAI3","G protein subunit alpha i3",0.539169283273649,8.23540591434846,1.83879091272718,0.0792169233218574,0.310986519939358,-4.57215512716774
"214500_at","214500_at","9555","MACROH2A1","macroH2A.1 histone",0.472786508966816,8.8832783734804,1.83872135685159,0.079227518175027,0.310986519939358,-4.57226514799687
"229026_at","229026_at","56990","CDC42SE2","CDC42 small effector 2",0.851035689944759,9.83341333400907,1.83694784956559,0.0794980772709095,0.311633072757506,-4.57506939534239
"1554414_a_at","1554414_a_at","734","OSGIN2","oxidative stress induced growth inhibitor family member 2",0.672372804099263,6.63082318333756,1.83656588865152,0.0795564525263464,0.311633072757506,-4.57567309041525
"201535_at","201535_at","5412","UBL3","ubiquitin like 3",0.462018428608429,9.42014987583165,1.83612828754884,0.0796233770176262,0.311633072757506,-4.57636461378469
"210119_at","210119_at","3772","KCNJ15","potassium inwardly rectifying channel subfamily J member 15",0.452960038352718,5.05614996039203,1.83602249948675,0.0796395630380293,0.311633072757506,-4.5765317684574
"1557166_at","1557166_at","27250","PDCD4","programmed cell death 4",0.659660776336338,5.42185052622804,1.83435490769866,0.0798950891319302,0.312131450423686,-4.5791657908059
"208983_s_at","208983_s_at","5175","PECAM1","platelet and endothelial cell adhesion molecule 1",0.546348178002923,9.85891958382904,1.83416698938845,0.0799239285152484,0.312131450423686,-4.5794625058023
"205025_at","205025_at","3104","ZBTB48","zinc finger and BTB domain containing 48",-0.381635816769665,7.99855820941674,-1.83397945000368,0.0799527187494005,0.312131450423686,-4.57975860050041
"224367_at","224367_at","84707","BEX2","brain expressed X-linked 2",-0.447183877814285,8.14164770295942,-1.8326825557357,0.0801520586811293,0.312464523122622,-4.58180558772776
"240336_at","240336_at","3042","HBM","hemoglobin subunit mu",-0.493380529538854,5.78969700642458,-1.83261776001945,0.0801620294439583,0.312464523122622,-4.58190783218186
"202851_at","202851_at","79719","AAGAB","alpha and gamma adaptin binding protein",-0.473313665122516,6.41402401702834,-1.83203587531385,0.0802516180654612,0.312474853613689,-4.58282590000884
"204193_at","204193_at","1120","CHKB","choline kinase beta",-0.390907131477245,10.3847609859832,-1.83152534879469,0.0803302916809007,0.312474853613689,-4.58363120818333
"1554899_s_at","1554899_s_at","2207","FCER1G","Fc fragment of IgE receptor Ig",0.591589748426671,10.92074294274,1.83117885028571,0.0803837262006193,0.312474853613689,-4.58417768453667
"201298_s_at","201298_s_at","55233","MOB1A","MOB kinase activator 1A",0.576455733481783,9.40463578300824,1.83099120989111,0.0804126756224116,0.312474853613689,-4.58447358819419
"203961_at","203961_at","10529","NEBL","nebulette",0.999089582625182,4.42059646848028,1.83054645218121,0.0804813295753656,0.312500694190942,-4.58517487068159
"231958_at","231958_at","132001","TAMM41","TAM41 mitochondrial translocator assembly and maintenance homolog",-0.409105140175479,6.26073547603204,-1.83009462525843,0.0805511267873435,0.312530930722257,-4.5858871729677
